# {"length": 200, "ensemble_size": 10000, "signature": "sq_lattice_site_percolation_periodic_", "columns": "p,H,std", "date": "2018-12-21-12-20-22"}
4.60011500e-03 1.12769079e+01 5.33062638e-05
4.62511563e-03 1.12768439e+01 5.67889989e-05
4.65011625e-03 1.12767729e+01 4.72045626e-05
4.67511688e-03 1.12767060e+01 5.37844557e-05
4.70011750e-03 1.12766127e+01 4.43498218e-05
4.72511813e-03 1.12765442e+01 5.25014594e-05
4.75011875e-03 1.12764722e+01 4.57994777e-05
4.77511938e-03 1.12764043e+01 5.26493950e-05
4.80012000e-03 1.12763399e+01 5.68745732e-05
4.82512063e-03 1.12762700e+01 4.85039706e-05
4.85012125e-03 1.12762023e+01 5.30924315e-05
4.87512188e-03 1.12761376e+01 5.74679933e-05
4.90012250e-03 1.12760677e+01 4.97748948e-05
4.92512313e-03 1.12759994e+01 5.41473286e-05
4.95012375e-03 1.12759345e+01 5.90288772e-05
4.97512438e-03 1.12758653e+01 5.19322067e-05
5.00012500e-03 1.12757841e+01 3.84018368e-05
5.02512563e-03 1.12757060e+01 4.44094271e-05
5.05012625e-03 1.12756362e+01 5.30540844e-05
5.07512688e-03 1.12755649e+01 4.93724353e-05
5.10012750e-03 1.12754956e+01 5.35826717e-05
5.12512813e-03 1.12754304e+01 5.91965195e-05
5.15012875e-03 1.12753617e+01 5.32506100e-05
5.17512938e-03 1.12752933e+01 5.47979140e-05
5.20013000e-03 1.12752282e+01 5.96247894e-05
5.22513063e-03 1.12751595e+01 5.42037250e-05
5.25013125e-03 1.12750907e+01 5.58805526e-05
5.27513188e-03 1.12750251e+01 6.15699325e-05
5.30013250e-03 1.12749567e+01 5.64525561e-05
5.32513313e-03 1.12748785e+01 4.40285561e-05
5.35013375e-03 1.12747998e+01 4.50683816e-05
5.37513438e-03 1.12747283e+01 5.34424242e-05
5.40013500e-03 1.12746570e+01 5.24295144e-05
5.42513563e-03 1.12745868e+01 5.62257951e-05
5.45013625e-03 1.12745209e+01 6.08521010e-05
5.47513688e-03 1.12744528e+01 5.71866954e-05
5.50013750e-03 1.12743846e+01 5.71113270e-05
5.52513813e-03 1.12743188e+01 6.11631760e-05
5.55013875e-03 1.12742496e+01 5.92297722e-05
5.57513938e-03 1.12741811e+01 5.91377445e-05
5.60014000e-03 1.12741152e+01 6.32824175e-05
5.62514063e-03 1.12740474e+01 6.02955343e-05
5.65014125e-03 1.12739713e+01 4.96082856e-05
5.67514188e-03 1.12738932e+01 4.71316161e-05
5.70014250e-03 1.12738202e+01 5.34458300e-05
5.72514313e-03 1.12737458e+01 5.93011599e-05
5.75014375e-03 1.12736772e+01 5.85285414e-05
5.77514438e-03 1.12736107e+01 6.21860966e-05
5.80014500e-03 1.12735435e+01 6.03290341e-05
5.82514563e-03 1.12734746e+01 5.93437787e-05
5.85014625e-03 1.12734072e+01 6.37494902e-05
5.87514688e-03 1.12733401e+01 6.24466681e-05
5.90014750e-03 1.12732710e+01 6.15117612e-05
5.92514813e-03 1.12732043e+01 6.52585394e-05
5.95014875e-03 1.12731372e+01 6.36834983e-05
5.97514938e-03 1.12730633e+01 5.50328444e-05
6.00015000e-03 1.12729858e+01 5.02639408e-05
6.02515063e-03 1.12729033e+01 6.28832770e-05
6.05015125e-03 1.12728356e+01 6.22015024e-05
6.07515188e-03 1.12727671e+01 6.15330036e-05
6.10015250e-03 1.12727005e+01 6.45306502e-05
6.12515313e-03 1.12726328e+01 6.37279666e-05
6.15015375e-03 1.12725640e+01 6.22535618e-05
6.17515438e-03 1.12724965e+01 6.58931149e-05
6.20015500e-03 1.12724288e+01 6.57895427e-05
6.22515563e-03 1.12723607e+01 6.40462348e-05
6.25015625e-03 1.12722935e+01 6.71923402e-05
6.27515688e-03 1.12722262e+01 6.71906434e-05
6.30015750e-03 1.12721544e+01 5.97942132e-05
6.32515813e-03 1.12720611e+01 5.97479044e-05
6.35015875e-03 1.12719924e+01 6.43837008e-05
6.37515938e-03 1.12719247e+01 6.47444691e-05
6.40016000e-03 1.12718570e+01 6.40422528e-05
6.42516063e-03 1.12717891e+01 6.65587606e-05
6.45016125e-03 1.12717216e+01 6.63940955e-05
6.47516188e-03 1.12716536e+01 6.51714687e-05
6.50016250e-03 1.12715853e+01 6.76288494e-05
6.52516313e-03 1.12715178e+01 6.81630326e-05
6.55016375e-03 1.12714500e+01 6.74718849e-05
6.57516438e-03 1.12713821e+01 6.96850106e-05
6.60016500e-03 1.12713148e+01 6.98429625e-05
6.62516563e-03 1.12712230e+01 5.89658104e-05
6.65016625e-03 1.12711519e+01 6.16182406e-05
6.67516688e-03 1.12710820e+01 6.54243619e-05
6.70016750e-03 1.12710135e+01 6.70224462e-05
6.72516813e-03 1.12709461e+01 6.71348219e-05
6.75016875e-03 1.12708780e+01 6.86620088e-05
6.77516938e-03 1.12708099e+01 6.89468764e-05
6.80017000e-03 1.12707423e+01 6.77740602e-05
6.82517063e-03 1.12706742e+01 6.97167379e-05
6.85017125e-03 1.12706060e+01 7.04563263e-05
6.87517188e-03 1.12705378e+01 7.08213355e-05
6.90017250e-03 1.12704706e+01 7.23227140e-05
6.92517313e-03 1.12703874e+01 5.99383488e-05
6.95017375e-03 1.12703131e+01 6.05372321e-05
6.97517438e-03 1.12702411e+01 6.29351228e-05
7.00017500e-03 1.12701709e+01 6.68852552e-05
7.02517563e-03 1.12701018e+01 6.87974397e-05
7.05017625e-03 1.12700331e+01 7.03579095e-05
7.07517688e-03 1.12699660e+01 7.12310816e-05
7.10017750e-03 1.12698977e+01 7.12258725e-05
7.12517813e-03 1.12698296e+01 7.08739544e-05
7.15017875e-03 1.12697618e+01 7.23552592e-05
7.17517938e-03 1.12696926e+01 7.45180729e-05
7.20018000e-03 1.12696237e+01 7.15275410e-05
7.22518063e-03 1.12695509e+01 6.68698905e-05
7.25018125e-03 1.12694771e+01 6.34493734e-05
7.27518188e-03 1.12694032e+01 6.28607401e-05
7.30018250e-03 1.12693296e+01 6.53685123e-05
7.32518313e-03 1.12692592e+01 6.84955843e-05
7.35018375e-03 1.12691887e+01 7.35418142e-05
7.37518438e-03 1.12691205e+01 7.33993757e-05
7.40018500e-03 1.12690530e+01 7.41180764e-05
7.42518563e-03 1.12689854e+01 7.43472653e-05
7.45018625e-03 1.12689169e+01 7.37896984e-05
7.47518688e-03 1.12688475e+01 7.68253774e-05
7.50018750e-03 1.12687796e+01 7.79311422e-05
7.52518813e-03 1.12687114e+01 7.51971107e-05
7.55018875e-03 1.12686395e+01 7.17154287e-05
7.57518938e-03 1.12685660e+01 6.74647630e-05
7.60019000e-03 1.12684927e+01 6.61426873e-05
7.62519063e-03 1.12684188e+01 6.70587861e-05
7.65019125e-03 1.12683434e+01 7.52263644e-05
7.67519188e-03 1.12682757e+01 7.66981888e-05
7.70019250e-03 1.12682075e+01 7.63546502e-05
7.72519313e-03 1.12681398e+01 7.63828471e-05
7.75019375e-03 1.12680722e+01 7.74136350e-05
7.77519438e-03 1.12680022e+01 7.79483290e-05
7.80019500e-03 1.12679340e+01 7.87734735e-05
7.82519563e-03 1.12678659e+01 8.04497055e-05
7.85019625e-03 1.12677975e+01 7.91677071e-05
7.87519688e-03 1.12677272e+01 7.60018521e-05
7.90019750e-03 1.12676541e+01 7.17480779e-05
7.92519813e-03 1.12675811e+01 6.95926678e-05
7.95019875e-03 1.12674984e+01 7.60064839e-05
7.97519938e-03 1.12674299e+01 7.73290604e-05
8.00020001e-03 1.12673616e+01 7.89940758e-05
8.02520063e-03 1.12672936e+01 7.92657013e-05
8.05020126e-03 1.12672263e+01 7.94102777e-05
8.07520188e-03 1.12671564e+01 8.03613178e-05
8.10020251e-03 1.12670882e+01 8.03781187e-05
8.12520313e-03 1.12670201e+01 8.18110610e-05
8.15020376e-03 1.12669517e+01 8.28721713e-05
8.17520438e-03 1.12668830e+01 8.23669644e-05
8.20020501e-03 1.12668133e+01 8.05230371e-05
8.22520563e-03 1.12667259e+01 7.26754303e-05
8.25020626e-03 1.12666545e+01 7.55119150e-05
8.27520688e-03 1.12665844e+01 7.78106153e-05
8.30020751e-03 1.12665157e+01 7.99258958e-05
8.32520813e-03 1.12664474e+01 8.12880303e-05
8.35020876e-03 1.12663789e+01 8.15300013e-05
8.37520938e-03 1.12663103e+01 8.23175268e-05
8.40021001e-03 1.12662419e+01 8.28606305e-05
8.42521063e-03 1.12661738e+01 8.33716150e-05
8.45021126e-03 1.12661048e+01 8.42702661e-05
8.47521188e-03 1.12660367e+01 8.57110042e-05
8.50021251e-03 1.12659684e+01 8.62595529e-05
8.52521313e-03 1.12658854e+01 7.47087554e-05
8.55021376e-03 1.12658128e+01 7.51914076e-05
8.57521438e-03 1.12657415e+01 7.73489327e-05
8.60021501e-03 1.12656712e+01 7.98178645e-05
8.62521563e-03 1.12656007e+01 8.22813139e-05
8.65021626e-03 1.12655327e+01 8.39131345e-05
8.67521688e-03 1.12654642e+01 8.51029720e-05
8.70021751e-03 1.12653956e+01 8.54831605e-05
8.72521813e-03 1.12653273e+01 8.54548527e-05
8.75021876e-03 1.12652584e+01 8.65756723e-05
8.77521938e-03 1.12651896e+01 8.69334581e-05
8.80022001e-03 1.12651208e+01 8.95060262e-05
8.82522063e-03 1.12650449e+01 8.10107905e-05
8.85022126e-03 1.12649724e+01 7.89259832e-05
8.87522188e-03 1.12648995e+01 7.78933029e-05
8.90022251e-03 1.12648274e+01 7.93452958e-05
8.92522313e-03 1.12647565e+01 8.21228593e-05
8.95022376e-03 1.12646842e+01 8.70272887e-05
8.97522438e-03 1.12646164e+01 8.79762126e-05
9.00022501e-03 1.12645483e+01 8.82837686e-05
9.02522563e-03 1.12644800e+01 8.82200560e-05
9.05022626e-03 1.12644114e+01 8.83474738e-05
9.07522688e-03 1.12643430e+01 8.94886581e-05
9.10022751e-03 1.12642723e+01 9.18670450e-05
9.12522813e-03 1.12642017e+01 8.75998846e-05
9.15022876e-03 1.12641307e+01 8.54252149e-05
9.17522938e-03 1.12640582e+01 8.33863971e-05
9.20023001e-03 1.12639853e+01 8.20637834e-05
9.22523063e-03 1.12639130e+01 8.24588324e-05
9.25023126e-03 1.12638377e+01 8.94219052e-05
9.27523188e-03 1.12637688e+01 9.06228909e-05
9.30023251e-03 1.12636998e+01 9.08502222e-05
9.32523313e-03 1.12636327e+01 9.17069540e-05
9.35023376e-03 1.12635642e+01 9.19133679e-05
9.37523438e-03 1.12634928e+01 9.25797878e-05
9.40023501e-03 1.12634245e+01 9.44092708e-05
9.42523563e-03 1.12633562e+01 9.40442467e-05
9.45023626e-03 1.12632858e+01 9.23731064e-05
9.47523688e-03 1.12632152e+01 9.01054177e-05
9.50023751e-03 1.12631437e+01 8.74132376e-05
9.52523813e-03 1.12630712e+01 8.60882025e-05
9.55023876e-03 1.12629900e+01 8.98220836e-05
9.57523938e-03 1.12629211e+01 9.17989902e-05
9.60024001e-03 1.12628532e+01 9.32996333e-05
9.62524063e-03 1.12627840e+01 9.38660758e-05
9.65024126e-03 1.12627159e+01 9.52477943e-05
9.67524188e-03 1.12626461e+01 9.50461534e-05
9.70024251e-03 1.12625768e+01 9.56772664e-05
9.72524313e-03 1.12625079e+01 9.68574728e-05
9.75024376e-03 1.12624392e+01 9.75537968e-05
9.77524438e-03 1.12623695e+01 9.62364575e-05
9.80024501e-03 1.12622996e+01 9.45025559e-05
9.82524563e-03 1.12622286e+01 9.28403459e-05
9.85024626e-03 1.12621451e+01 9.00683559e-05
9.87524688e-03 1.12620742e+01 9.21941271e-05
9.90024751e-03 1.12620053e+01 9.39285891e-05
9.92524813e-03 1.12619362e+01 9.53739667e-05
9.95024876e-03 1.12618675e+01 9.64662100e-05
9.97524938e-03 1.12617978e+01 9.71763110e-05
1.00002500e-02 1.12617289e+01 9.79847703e-05
1.00252506e-02 1.12616603e+01 9.77295810e-05
1.00502513e-02 1.12615911e+01 9.88921406e-05
1.00752519e-02 1.12615222e+01 9.97716284e-05
1.01002525e-02 1.12614523e+01 1.00516107e-04
1.01252531e-02 1.12613826e+01 9.87502180e-05
1.01502538e-02 1.12613004e+01 9.10089812e-05
1.01752544e-02 1.12612292e+01 9.20622325e-05
1.02002550e-02 1.12611587e+01 9.39036005e-05
1.02252556e-02 1.12610886e+01 9.53891367e-05
1.02502563e-02 1.12610187e+01 9.80504834e-05
1.02752569e-02 1.12609490e+01 9.96692179e-05
1.03002575e-02 1.12608801e+01 9.94574018e-05
1.03252581e-02 1.12608107e+01 1.00536875e-04
1.03502588e-02 1.12607422e+01 1.00705256e-04
1.03752594e-02 1.12606725e+01 1.01087941e-04
1.04002600e-02 1.12606029e+01 1.04359520e-04
1.04252606e-02 1.12605338e+01 1.04055821e-04
1.04502613e-02 1.12604555e+01 9.53787089e-05
1.04752619e-02 1.12603837e+01 9.40628635e-05
1.05002625e-02 1.12603124e+01 9.46764594e-05
1.05252631e-02 1.12602411e+01 9.62112424e-05
1.05502638e-02 1.12601705e+01 9.82276049e-05
1.05752644e-02 1.12600992e+01 1.02602943e-04
1.06002650e-02 1.12600309e+01 1.02924657e-04
1.06252656e-02 1.12599620e+01 1.02246391e-04
1.06502663e-02 1.12598933e+01 1.03214869e-04
1.06752669e-02 1.12598243e+01 1.03329738e-04
1.07002675e-02 1.12597527e+01 1.05506942e-04
1.07252681e-02 1.12596843e+01 1.07166224e-04
1.07502688e-02 1.12596109e+01 1.00688189e-04
1.07752694e-02 1.12595395e+01 9.82326955e-05
1.08002700e-02 1.12594676e+01 9.78150662e-05
1.08252706e-02 1.12593955e+01 9.78680505e-05
1.08502713e-02 1.12593238e+01 9.84779533e-05
1.08752719e-02 1.12592499e+01 1.03397557e-04
1.09002725e-02 1.12591812e+01 1.04938818e-04
1.09252731e-02 1.12591121e+01 1.05576653e-04
1.09502738e-02 1.12590437e+01 1.05487793e-04
1.09752744e-02 1.12589744e+01 1.06041445e-04
1.10002750e-02 1.12589028e+01 1.07751459e-04
1.10252756e-02 1.12588333e+01 1.06973134e-04
1.10502763e-02 1.12587629e+01 1.06463446e-04
1.10752769e-02 1.12586924e+01 1.04808057e-04
1.11002775e-02 1.12586216e+01 1.03104331e-04
1.11252781e-02 1.12585496e+01 1.02102314e-04
1.11502788e-02 1.12584776e+01 1.01246828e-04
1.11752794e-02 1.12584000e+01 1.04523160e-04
1.12002800e-02 1.12583315e+01 1.05889098e-04
1.12252806e-02 1.12582618e+01 1.06694247e-04
1.12502813e-02 1.12581929e+01 1.08924249e-04
1.12752819e-02 1.12581245e+01 1.08976865e-04
1.13002825e-02 1.12580524e+01 1.09138616e-04
1.13252831e-02 1.12579830e+01 1.09730871e-04
1.13502838e-02 1.12579139e+01 1.10774110e-04
1.13752844e-02 1.12578436e+01 1.09790075e-04
1.14002850e-02 1.12577736e+01 1.09108672e-04
1.14252856e-02 1.12577025e+01 1.08830071e-04
1.14502863e-02 1.12576308e+01 1.06008091e-04
1.14752869e-02 1.12575509e+01 1.05822400e-04
1.15002875e-02 1.12574810e+01 1.07167012e-04
1.15252881e-02 1.12574112e+01 1.08086182e-04
1.15502888e-02 1.12573420e+01 1.10278629e-04
1.15752894e-02 1.12572726e+01 1.11488020e-04
1.16002900e-02 1.12572017e+01 1.11526751e-04
1.16252906e-02 1.12571322e+01 1.11971878e-04
1.16502913e-02 1.12570633e+01 1.12432963e-04
1.16752919e-02 1.12569935e+01 1.13377748e-04
1.17002925e-02 1.12569233e+01 1.13334865e-04
1.17252931e-02 1.12568529e+01 1.14248759e-04
1.17502938e-02 1.12567736e+01 1.07318439e-04
1.17752944e-02 1.12567020e+01 1.07065329e-04
1.18002950e-02 1.12566313e+01 1.07722876e-04
1.18252956e-02 1.12565613e+01 1.09464198e-04
1.18502963e-02 1.12564912e+01 1.11343825e-04
1.18752969e-02 1.12564213e+01 1.12322924e-04
1.19002975e-02 1.12563502e+01 1.14355899e-04
1.19252981e-02 1.12562820e+01 1.14235999e-04
1.19502988e-02 1.12562116e+01 1.14707568e-04
1.19752994e-02 1.12561420e+01 1.15504693e-04
1.20003000e-02 1.12560732e+01 1.15995517e-04
1.20253006e-02 1.12560011e+01 1.18136486e-04
1.20503013e-02 1.12559258e+01 1.11340160e-04
1.20753019e-02 1.12558541e+01 1.10670693e-04
1.21003025e-02 1.12557830e+01 1.10460580e-04
1.21253031e-02 1.12557119e+01 1.11164858e-04
1.21503038e-02 1.12556409e+01 1.12349687e-04
1.21753044e-02 1.12555697e+01 1.13595722e-04
1.22003050e-02 1.12554990e+01 1.16877904e-04
1.22253056e-02 1.12554295e+01 1.17183157e-04
1.22503063e-02 1.12553595e+01 1.17427930e-04
1.22753069e-02 1.12552908e+01 1.18194505e-04
1.23003075e-02 1.12552210e+01 1.18353540e-04
1.23253081e-02 1.12551485e+01 1.20868066e-04
1.23503088e-02 1.12550762e+01 1.17106289e-04
1.23753094e-02 1.12550054e+01 1.16126209e-04
1.24003100e-02 1.12549342e+01 1.14391225e-04
1.24253106e-02 1.12548621e+01 1.14006023e-04
1.24503113e-02 1.12547907e+01 1.14825208e-04
1.24753119e-02 1.12547162e+01 1.17664419e-04
1.25003125e-02 1.12546457e+01 1.18891824e-04
1.25253131e-02 1.12545776e+01 1.19855461e-04
1.25503138e-02 1.12545082e+01 1.20349599e-04
1.25753144e-02 1.12544381e+01 1.20718241e-04
1.26003150e-02 1.12543694e+01 1.21353463e-04
1.26253156e-02 1.12542962e+01 1.22571748e-04
1.26503163e-02 1.12542256e+01 1.21173776e-04
1.26753169e-02 1.12541556e+01 1.20666612e-04
1.27003175e-02 1.12540841e+01 1.20091614e-04
1.27253181e-02 1.12540131e+01 1.19118783e-04
1.27503188e-02 1.12539415e+01 1.18349650e-04
1.27753194e-02 1.12538640e+01 1.18685499e-04
1.28003200e-02 1.12537941e+01 1.20150572e-04
